,"nose_x","nose_y","leftEye_x","leftEye_y","rightEye_x","rightEye_y","leftEar_x","leftEar_y","rightEar_x","rightEar_y","leftShoulder_x","leftShoulder_y","rightShoulder_x","rightShoulder_y","leftElbow_x","leftElbow_y","rightElbow_x","rightElbow_y","leftWrist_x","leftWrist_y","rightWrist_x","rightWrist_y","leftHip_x","leftHip_y","rightHip_x","rightHip_y","leftKnee_x","leftKnee_y","rightKnee_x","rightKnee_y","leftAnkle_x","leftAnkle_y","rightAnkle_x","rightAnkle_y",estado
50,435.3123798555901,86.09306977416759,441.67015372547195,73.32772331942846,424.25800492820343,75.11078597228351,453.84986130087293,82.72476442871391,409.567841244115,85.2266245370709,476.07693455376983,130.43814038117108,390.9243063871035,140.99361249352245,480.72327551303675,209.12325227492516,370.02982724779775,217.08132950155652,471.261497536522,265.69081912059266,373.1694643349035,288.75879328724017,450.3964153245266,274.28476312837716,403.593758037582,271.96711783650323,452.3203548030631,374.6507078386003,395.9295449609423,370.91839158766936,459.7664160821225,452.48074952730417,398.37206228233964,453.8317735798164,braco_esquerdo
51,435.60852430766664,85.99456546649861,441.70178708770396,73.46897163279789,424.51414885067527,74.8914406717056,453.25592362370475,84.88130380949622,407.5292258874916,84.69524854815887,474.0329174104832,129.19629715296082,390.76409876485747,140.03163485026084,478.3591087982349,203.00689402628507,367.6260074826994,210.57650104478176,489.2365596637652,262.4950702014137,371.8050466198402,276.0680036210829,453.1279595519782,270.9459930301177,401.43033862577806,271.1444733690195,443.3000203885921,369.75659941142635,394.1473082753935,375.73008981845726,459.6014376094833,454.0775735461758,398.3113153509593,455.3267933737908,braco_esquerdo
52,437.00650914633786,85.69579451742806,444.1837737903521,73.77181669524674,425.8450769877156,74.9961907149289,455.2865685934223,85.53552840563111,409.16658553631856,83.51788313379546,476.9118412271548,129.60948551953538,390.41680045814365,138.82689632608736,492.5236186758554,200.14064678236673,367.3855103054863,209.37274024458713,493.0495677829253,259.8746908981977,371.0432539104488,275.3350331198845,454.4279546329484,269.23679714722397,405.48471889421637,269.1239802883757,443.10184198223664,368.66655968692055,396.34896246468514,372.2294253857683,460.1185326631895,453.22691179342314,400.0470465203668,454.22122309272856,braco_esquerdo
53,440.4963949032795,84.55684013960428,446.9292733084831,71.26020503507982,426.36291323839924,75.09625369008876,458.49561677183164,80.86043311371418,406.65377009796265,88.28694090119598,480.7572488525035,130.61841150016636,393.5204267538939,140.01677613314024,505.76893157068395,191.72200465295106,370.0217552945772,211.9008293597151,499.0265122350552,251.27082816914367,367.8673551295982,276.2468994452332,454.1576775799466,272.23643218311355,406.79493858099914,273.33898076751353,458.2299019037982,370.7974019996851,397.7097550625931,374.60192913396816,459.0936250055811,455.15143379627034,401.8061656061314,456.3940158502602,braco_esquerdo
54,439.71904347935543,84.87062907126165,449.36793031952266,69.92569558629731,426.5458385183654,73.92425113522125,458.4208481562277,78.00244989005512,405.3024765192767,89.0822849756085,481.6391147806487,131.946206654788,394.5604500084072,140.08879099745695,530.4896472488397,123.13493785412862,371.2791099615598,211.69425533161092,526.0702021762091,53.69997728102868,367.0388206062614,273.62825902055675,455.3111531743744,269.9915810893018,408.4210951096353,271.1166908323533,458.6541851058545,368.8229101604061,398.7106377419795,369.77808246538336,457.9673280827267,453.16720502756914,402.0189648194072,454.4114805121367,braco_esquerdo
55,437.05997570943276,83.61199874915042,445.5021203631093,69.58497577325844,424.14950789812707,74.06248684152092,458.2553685704094,77.72481777603065,404.69380105608633,89.88381313442721,484.21449111686144,126.8450541589047,394.5725557646399,140.92462960105928,536.631597145986,79.2144747402262,372.7719071032009,211.3426335405283,524.667865398793,47.12610902303854,368.0376273017913,272.06280832253543,454.667959391375,269.3567181153056,409.9373576761684,271.9294632121283,459.0105066113899,370.07162097084847,398.61125767184603,371.6414631275816,458.43594636434716,456.13437441072574,401.36993156611226,457.40843648947634,braco_esquerdo
56,435.370569845118,82.66693723248136,445.2173347398929,68.78679732682642,422.4992041634215,72.59639763924866,461.4883911414833,75.91988635434251,404.8818844821203,86.7296589803139,482.27138564002195,130.61785288543552,393.3954061292953,139.8479365597439,502.31429367213866,207.1847299286364,372.77005638315524,213.37474707221247,510.10472403797195,255.86583288912647,368.31743716358676,276.5359911640331,455.80279262706,271.09781925780305,410.5802226530439,272.41512092263787,462.299867266347,374.71213451340975,400.5670707940128,371.88577872398764,458.35659027099615,457.50053856252237,402.3858523832685,459.49920950789397,braco_esquerdo
57,435.5263931222463,83.60816807876768,444.88140869882784,70.32426788834749,423.56369007978924,73.67961266068636,464.2034247172018,78.47931327175075,407.56844234095473,85.79623214187325,483.34474082494063,134.0334414999773,394.52025345976716,139.29529645749108,499.99418549593327,214.34135171318798,371.9485177337428,211.90175254613973,507.2199909343794,255.32492784581763,368.1999277038797,277.1437971879536,456.0865365039514,270.80338760108805,410.4843725063458,271.61996654406596,462.5417895335632,374.61294888151303,399.9303171848045,371.32551363933874,458.47238061214705,458.500674314536,401.17655562612333,460.7855132915631,braco_esquerdo
58,436.8807313191752,84.70198946889735,444.9316591270239,71.18752939691802,425.3152662858889,74.58823637275844,461.960689522413,80.645963786641,409.12725684614963,85.83544859533646,484.6737297295597,131.52513682123288,393.05571936818876,138.85449311890955,501.93762886848896,212.16070633825166,369.50093666959833,211.9285913459986,507.20580168549657,254.7752920514415,368.0971578085933,277.70826719707094,456.8501903073797,271.21638548142255,410.0482965461939,271.2192166918447,463.07304222017876,373.30343739253544,399.05017116561476,374.2849458033937,458.67421698663026,457.3153780332335,399.33305350722975,459.4775644220731,braco_esquerdo
59,435.8121896662137,84.07155312638338,444.80000705199484,70.47400113859067,424.65990993670454,73.99774918389227,462.6017681967888,79.66272207943848,408.4640928335227,86.18775882424086,484.1338316550051,132.23015484990776,394.3859598701566,137.98573675415395,504.02486168827994,209.3854751586914,372.0576240629074,210.41150360255858,498.1164970249518,244.0306453667726,369.24964125425436,275.79527000694424,456.1416621152529,266.57305337482853,411.35450100434895,268.30910702716517,461.91352323242666,365.8359278370898,411.76996967300835,372.8264282315622,458.9525735016463,454.9035337388748,401.14386629037824,456.67380852087,braco_esquerdo
60,435.63585236471454,84.51922503519614,445.9376604325113,70.61416818566823,424.7983516408312,74.06236077282682,462.4319920001791,79.20692091345325,407.7946056262065,87.01200464077965,484.12633234610354,131.51209088498985,397.84006662034807,130.84684767750917,515.8150905059933,120.43567116436793,371.75179484776487,209.15908898082694,519.4336706636481,37.59608638704057,367.2589713237629,274.32593186820066,456.29685070171433,267.1539510437487,410.99880075269175,268.771225064645,461.7552852853263,368.0330482957892,399.57275633310996,369.00238771846784,458.5798022051266,455.63399709337887,401.8201461895895,457.5850583347366,braco_esquerdo
